frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
54,2.5241,histogram,pid,0,1,0,0.0278,155.9865,4.3882,307.5847,-4.0135,-3.976,-0.1828,STOP,-0.1003,-0.0828,0.0003,0.0,0.0,44.4598,19.2781,51.8724,0.4495,1.0205,0.392,2.0256,0.0632,4.153,0.1968,0.0
55,2.5915,histogram,pid,0,1,0,0.0375,156.5463,5.4885,307.604,-3.4537,-3.8193,-0.1569,STOP,-0.0863,-0.0833,0.0128,0.0,0.0,28.7261,16.675,59.9701,0.4309,1.0,0.4376,1.3243,0.0677,3.7271,0.1501,44.1643
56,2.6078,histogram,pid,0,1,0,0.0292,156.2236,4.8358,307.6114,-3.7764,-3.8064,-0.173,STOP,-0.0944,-0.0857,0.0072,0.0,0.0,42.1577,67.7313,14.7642,0.4365,1.0466,0.5277,1.3512,0.0666,3.9238,0.1478,0.0
57,2.6241,histogram,pid,0,1,0,0.0153,155.7588,3.9205,307.5971,-4.2412,-3.9369,-0.1984,STOP,-0.106,-0.0863,-0.006,0.0,0.0,27.135,15.7947,63.3126,0.4361,2.0157,0.4495,1.2175,0.0579,3.709,0.149,0.0
58,2.6923,histogram,pid,0,1,0,0.0153,155.7588,3.9205,307.5971,-4.2412,-4.0282,-0.1972,STOP,-0.106,-0.087,-0.0042,0.0,0.0,42.2077,16.3305,61.235,0.4521,0.6807,0.4247,1.3453,0.0516,3.7491,0.153,45.0774
59,2.7072,histogram,pid,0,1,0,0.0278,156.0469,4.4967,307.5971,-3.9531,-4.0056,-0.1897,STOP,-0.0988,-0.0895,-0.0014,0.0,0.0,16.6783,67.9621,14.7141,0.4382,1.0139,0.4284,1.2713,0.0488,3.6065,0.1499,0.0
60,2.7236,histogram,pid,0,1,0,0.0278,156.0469,4.4967,307.5971,-3.9531,-3.9899,-0.1899,STOP,-0.0988,-0.0901,-0.001,0.0,0.0,33.0252,15.11,66.1814,0.4407,1.0604,0.4227,1.3304,0.0621,4.6808,0.1793,0.0
61,2.7936,histogram,pid,0,1,0,0.0278,156.0469,4.4967,307.5971,-3.9531,-3.9788,-0.1902,STOP,-0.0988,-0.0907,-0.0007,0.0,0.0,48.1408,16.3641,61.1095,0.4398,1.0074,0.3947,1.2618,0.0492,3.6582,0.1419,48.8996
62,2.8088,histogram,pid,0,1,0,0.0319,156.268,4.9214,307.6147,-3.732,-3.9048,-0.1857,STOP,-0.0933,-0.0931,0.0007,0.0,0.0,18.958,69.7874,14.3292,0.4454,1.0442,0.3866,1.1196,0.0577,4.0065,0.1421,0.0
63,2.8234,histogram,pid,0,1,0,0.0319,156.268,4.9214,307.6147,-3.732,-3.8529,-0.1864,STOP,-0.0933,-0.0937,0.0005,0.0,0.0,33.6278,15.1912,65.8277,0.4331,1.0529,0.3955,0.9972,0.0496,3.6563,0.1406,0.0
