frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
60,2.6595,histogram,pid,0,1,0,0.125,156.6662,5.9194,307.4131,-3.3338,-3.2259,-0.1626,STOP,-0.0833,-0.0734,-0.0059,0.0,0.0,30.4609,15.3285,65.2382,0.5043,1.137,0.4379,1.1808,0.0523,4.1892,0.1516,0.0
61,2.7285,histogram,pid,0,1,0,0.125,156.6662,5.9194,307.4131,-3.3338,-3.2583,-0.1614,STOP,-0.0833,-0.0739,-0.0041,0.0,0.0,45.5942,16.0713,62.2229,0.4277,1.0237,0.3985,1.1098,0.0501,3.6283,0.1397,45.7501
62,2.7432,histogram,pid,0,1,0,0.125,156.8998,5.8335,307.966,-3.1002,-3.2109,-0.155,STOP,-0.0775,-0.0759,-0.0016,0.0,0.0,19.1842,68.5795,14.5816,0.4461,1.0119,0.39,1.1578,0.0474,3.6917,0.1476,0.0
63,2.7623,histogram,pid,0,1,0,0.125,156.8998,5.8335,307.966,-3.1002,-3.1777,-0.155,STOP,-0.0775,-0.0764,-0.0011,0.0,0.0,38.2737,15.3202,65.2732,0.5203,2.2781,0.5181,1.8505,0.0464,5.2662,0.1783,0.0
64,2.8354,histogram,pid,0,1,0,0.1236,156.7748,6.1365,307.4131,-3.2252,-3.1919,-0.1609,STOP,-0.0806,-0.0769,-0.0033,0.0,0.0,17.8587,18.6953,53.4895,0.4446,1.0832,0.4235,1.3596,0.0523,4.4113,0.1818,51.2213
65,2.8527,histogram,pid,0,1,0,0.1292,156.9318,5.9317,307.932,-3.0682,-3.1548,-0.1573,STOP,-0.0767,-0.079,-0.0015,0.0,0.0,29.9401,73.3432,13.6345,0.6418,1.1115,0.5092,1.1597,0.0631,5.3086,0.1469,0.0
66,2.869,histogram,pid,0,1,0,0.1292,156.9318,5.9317,307.932,-3.0682,-3.1288,-0.1573,STOP,-0.0767,-0.0796,-0.001,0.0,0.0,46.25,18.0506,55.3998,0.441,1.0311,0.4025,1.3544,0.0578,3.8234,0.1504,0.0
67,2.9387,histogram,pid,0,1,0,0.1208,156.973,5.9799,307.966,-3.027,-3.0983,-0.1554,STOP,-0.0757,-0.08,0.0003,0.0,0.0,29.7932,15.2462,65.5903,0.4734,1.217,0.6997,1.5265,0.0374,3.863,0.147,45.9871
68,2.9535,histogram,pid,0,1,0,0.1222,156.5737,5.7342,307.4131,-3.4263,-3.1967,-0.1699,STOP,-0.0857,-0.0823,-0.0019,0.0,0.0,41.9988,70.0635,14.2728,0.4474,0.7374,0.3926,1.0675,0.0571,3.615,0.1507,0.0
69,2.9681,histogram,pid,0,1,0,0.1306,156.9383,6.2025,307.6741,-3.0617,-3.1562,-0.1511,STOP,-0.0765,-0.0827,0.0081,0.0,0.0,25.3863,14.4091,69.4004,0.4327,0.6528,0.3887,1.0475,0.0578,3.883,0.1726,0.0
70,3.0419,histogram,pid,0,1,0,0.1306,156.9383,6.2025,307.6741,-3.0617,-3.1278,-0.154,STOP,-0.0765,-0.0831,0.0057,0.0,0.0,41.5318,15.1235,66.1222,0.4492,1.3744,0.4328,1.1006,0.0542,4.1095,0.1552,52.9828
71,3.059,histogram,pid,1,1,0,0.1278,156.7979,6.1826,307.4131,-3.2021,-3.1501,-0.0823,LEFT,-0.0801,-0.0022,0.0,67.6878,75.0912,22.5899,73.5084,13.6039,0.4706,0.7728,0.4947,0.9369,0.0653,5.296,0.2872,0.0
72,3.0777,histogram,pid,1,1,0,0.1278,156.7979,6.1826,307.4131,-3.2021,-3.1657,-0.0828,LEFT,-0.0801,-0.0028,0.0,67.6553,75.1087,41.2104,18.4642,54.159,0.437,0.7201,0.4335,1.5517,0.1048,4.917,0.3646,0.0
73,3.172,histogram,pid,1,1,0,0.1278,156.7979,6.1826,307.4131,-3.2021,-3.1767,-0.0834,LEFT,-0.0801,-0.0034,0.0,67.6202,75.1276,66.5229,20.0034,49.9916,0.8909,1.3296,0.9758,4.4484,0.0656,6.0438,0.2309,61.5426
74,3.1882,histogram,pid,1,1,0,0.1361,157.1684,6.2001,308.1367,-2.8316,-3.0731,-0.0751,STRAIGHT,-0.0708,-0.0058,0.0015,68.1082,74.8648,22.7578,91.7576,10.8983,0.449,0.6861,0.4026,1.3012,0.0513,4.3923,0.1829,0.0
75,3.2071,histogram,pid,1,1,0,0.1361,157.1684,6.2001,308.1367,-2.8316,-3.0007,-0.076,STRAIGHT,-0.0708,-0.0062,0.0011,68.0558,74.893,41.8219,16.629,60.1358,0.7623,1.4208,0.4923,1.7407,0.046,5.3091,0.1734,0.0
76,3.2819,histogram,pid,1,1,0,0.1375,157.4505,7.1808,307.7201,-2.5495,-2.8653,-0.0636,STRAIGHT,-0.0637,-0.0067,0.0067,68.7766,74.5049,18.5544,17.6106,56.7841,0.4243,1.137,0.4396,2.3506,0.0802,4.2628,0.2378,52.1729
77,3.2971,histogram,pid,1,1,0,0.1375,157.4007,7.115,307.6865,-2.5993,-2.7855,-0.069,STRAIGHT,-0.065,-0.0085,0.0045,68.4637,74.6734,31.9846,75.1821,13.301,0.4298,1.01,0.3977,1.3328,0.0499,3.794,0.1431,0.0
78,3.3121,histogram,pid,1,1,0,0.1403,157.5165,6.5519,308.4812,-2.4835,-2.6949,-0.0649,STRAIGHT,-0.0621,-0.0088,0.0061,68.7052,74.5433,24.7124,14.8539,67.3225,0.4418,1.0115,0.3943,1.2667,0.0529,3.9719,0.154,0.0
79,3.3852,histogram,pid,1,1,0,0.1403,157.5165,6.5519,308.4812,-2.4835,-2.6315,-0.067,STRAIGHT,-0.0621,-0.0092,0.0042,68.578,74.6118,39.6925,15.3504,65.145,0.4282,1.0035,0.3926,1.2408,0.0515,3.7214,0.1515,50.386
80,3.3996,histogram,pid,1,1,0,0.1264,157.8589,6.1194,309.5984,-2.1411,-2.4844,-0.0594,STRAIGHT,-0.0535,-0.0106,0.0047,69.0231,74.3722,16.5216,72.4042,13.8114,0.4474,1.005,0.3832,1.5268,0.0525,3.3919,0.1388,0.0
81,3.4191,histogram,pid,1,1,0,0.1264,157.8589,6.1194,309.5984,-2.1411,-2.3814,-0.0612,STRAIGHT,-0.0535,-0.011,0.0033,68.9219,74.4267,35.9648,15.2893,65.4051,0.6092,1.0986,0.4502,1.985,0.0748,6.6865,0.1645,0.0
82,3.5037,histogram,pid,1,1,0,0.1264,157.8589,6.1194,309.5984,-2.1411,-2.3093,-0.0626,STRAIGHT,-0.0535,-0.0114,0.0023,68.8393,74.4711,54.4592,20.739,48.2184,0.4702,1.184,0.4845,1.9051,0.0643,4.5584,0.207,59.1217
83,3.5194,histogram,pid,1,1,0,0.0875,158.2998,5.5759,311.0238,-1.7002,-2.1266,-0.0516,STRAIGHT,-0.0425,-0.0127,0.0036,69.4813,74.1254,37.8521,83.5376,11.9707,0.4429,1.185,0.4708,1.2859,0.0646,3.5955,0.1507,0.0
84,3.5358,histogram,pid,1,1,0,0.0972,158.3863,5.5565,311.2161,-1.6137,-1.9727,-0.0486,STRAIGHT,-0.0403,-0.0129,0.0047,69.6579,74.0304,25.6033,14.9824,66.7452,0.4406,1.0723,0.4074,2.2645,0.0571,4.1779,0.17,0.0
85,3.6127,histogram,pid,1,1,0,0.0972,158.3863,5.5565,311.2161,-1.6137,-1.865,-0.0503,STRAIGHT,-0.0403,-0.0132,0.0033,69.5601,74.083,41.7679,17.5764,56.8944,0.4462,1.0362,0.4725,1.3433,0.069,3.7317,0.1497,51.7511
86,3.6288,histogram,pid,1,1,0,0.1056,157.6351,6.3681,308.902,-2.3649,-2.015,-0.0754,STRAIGHT,-0.0591,-0.0149,-0.0014,68.0901,74.8746,17.7895,77.1681,12.9587,0.4434,1.0139,0.4082,0.8891,0.0549,3.7287,0.2911,0.0
87,3.6447,histogram,pid,1,1,0,0.1056,157.6351,6.3681,308.902,-2.3649,-2.12,-0.0753,STRAIGHT,-0.0591,-0.0153,-0.0009,68.0934,74.8728,33.7749,15.7662,63.4268,0.7998,0.9774,0.4279,0.8772,0.0528,3.8455,0.1519,0.0
88,3.7195,histogram,pid,1,1,0,0.1028,157.3547,6.2215,308.4878,-2.6453,-2.2776,-0.0895,LEFT,-0.0661,-0.0156,-0.0077,67.2648,75.3189,21.1001,14.876,67.2223,0.4442,0.6497,0.3864,0.8028,0.0604,4.0372,0.1423,54.8458
89,3.7343,histogram,pid,1,1,0,0.0736,157.0168,4.7974,309.2361,-2.9832,-2.4893,-0.0994,LEFT,-0.0746,-0.0177,-0.0071,66.6848,75.6313,35.1408,75.0501,13.3244,0.4724,1.0065,0.3945,1.1211,0.0592,3.5819,0.1482,0.0
90,3.7489,histogram,pid,1,1,0,0.0778,157.1675,4.9108,309.4242,-2.8325,-2.5922,-0.09,LEFT,-0.0708,-0.0181,-0.0011,67.2337,75.3357,22.3499,14.604,68.4743,0.4415,1.0144,0.4343,1.1474,0.051,3.5124,0.1451,0.0
91,3.8332,histogram,pid,1,1,0,0.0778,157.1675,4.9108,309.4242,-2.8325,-2.6643,-0.0901,LEFT,-0.0708,-0.0185,-0.0008,67.2296,75.3379,41.8742,15.0619,66.3927,0.6388,2.169,0.8978,3.57,0.0481,3.7511,0.1593,56.8208
92,3.8489,histogram,pid,1,1,0,0.1264,157.6344,6.599,308.6698,-2.3656,-2.5747,-0.078,STRAIGHT,-0.0591,-0.0204,0.0016,67.9398,74.9555,19.5513,83.6507,11.9545,0.4429,1.0124,0.3972,1.3918,0.0763,4.4723,0.1604,0.0
93,3.8664,histogram,pid,1,1,0,0.1264,157.6344,6.599,308.6698,-2.3656,-2.5119,-0.0788,STRAIGHT,-0.0591,-0.0207,0.0011,67.8902,74.9822,37.0367,17.2538,57.9584,0.7306,1.2169,0.5156,1.3898,0.0577,4.1264,0.1571,0.0
94,3.9489,histogram,pid,1,1,0,0.0958,156.8031,5.5849,308.0213,-3.1969,-2.7174,-0.1193,LEFT,-0.0799,-0.0212,-0.0181,65.5231,76.2568,23.804,16.5319,60.4892,0.4673,1.3153,0.4967,1.3201,0.0505,3.772,0.1497,60.7317
